Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Montenegro,Food,Revenue,Oils & Fats,million USD (US$),Statista,0.086,0.112,0.144,0.223,0.315,0.349,0.478,0.599,0.757,0.834,0.928
Montenegro,Food,Revenue,Sauces & Spices,million USD (US$),Statista,0.04,0.051,0.065,0.091,0.124,0.138,0.19,0.24,0.305,0.335,0.373
Montenegro,Food,Revenue,Spreads & Sweeteners,million USD (US$),Statista,0.047,0.063,0.083,0.118,0.165,0.161,0.289,0.383,0.51,0.562,0.63
Montenegro,Food,Revenue,Vegetables,million USD (US$),Statista,0.362,0.473,0.609,0.994,1.442,1.589,2.167,2.704,3.406,3.755,4.18
Montenegro,Food,Revenue Change,Total,percent,Statista,,30.433,28.679,68.646,47.586,9.444,36.055,24.009,25.16,10.361,11.306
Montenegro,Food,Revenue Change,Bread & Cereal Products,percent,Statista,,29.773,27.826,102.206,59.283,7.669,32.621,20.802,21.873,10.895,11.14
Montenegro,Food,Revenue Change,Confectionery & Snacks,percent,Statista,,29.462,27.243,77.598,49.956,8.039,33.303,21.239,22.347,10.555,11.042
Montenegro,Food,Revenue Change,Convenience Food,percent,Statista,,29.918,28.128,94.173,53.423,9.49,34.86,22.854,23.918,10.723,11.345
Montenegro,Food,Revenue Change,Dairy Products & Eggs,percent,Statista,,30.593,28.807,54.447,41.858,10.636,36.987,25.417,26.612,10.105,11.307
Montenegro,Food,Revenue Change,Fish & Seafood,percent,Statista,,30.226,28.425,62.739,45.01,10.324,36.606,25.028,26.41,10.198,11.375
Montenegro,Food,Revenue Change,Fruits & Nuts,percent,Statista,,30.784,28.93,63.31,45.257,10.354,36.517,24.83,26.091,10.268,11.345
Montenegro,Food,Revenue Change,Meat,percent,Statista,,30.885,29.367,63.339,45.391,10.165,36.347,24.708,25.865,10.289,11.317
Montenegro,Food,Revenue Change,Oils & Fats,percent,Statista,,30.571,28.61,54.193,41.708,10.625,36.927,25.335,26.545,10.125,11.304
Montenegro,Food,Revenue Change,Sauces & Spices,percent,Statista,,29.313,27.342,38.584,36.614,11.309,37.881,26.211,27.314,9.826,11.214
Montenegro,Food,Revenue Change,Spreads & Sweeteners,percent,Statista,,32.525,32.214,42.169,39.881,-2.542,79.814,32.124,33.386,10.133,12.191
Montenegro,Food,Revenue Change,Vegetables,percent,Statista,,30.546,28.789,63.089,45.114,10.194,36.375,24.781,25.962,10.247,11.318
Montenegro,Food,Average Revenue per User,Total,USD (US$),Statista,112.7,113.8,118,163.6,202.9,192.4,233.7,267.4,310.8,315.1,325.7
Montenegro,Food,Average Revenue per User,Bread & Cereal Products,USD (US$),Statista,30.93,31.07,31.99,53.19,71.21,66.43,78.62,87.67,99.18,101.1,104.3
Montenegro,Food,Average Revenue per User,Confectionery & Snacks,USD (US$),Statista,18.84,18.89,19.35,28.26,35.61,33.32,39.66,44.38,50.41,51.22,52.82
Montenegro,Food,Average Revenue per User,Convenience Food,USD (US$),Statista,10.38,10.44,10.77,17.2,22.18,21.04,25.32,28.72,33.05,33.62,34.76
Montenegro,Food,Average Revenue per User,Dairy Products & Eggs,USD (US$),Statista,72.22,73.02,75.76,96.2,114.7,109.9,134.4,155.6,182.9,185.1,191.4
Montenegro,Food,Average Revenue per User,Fish & Seafood,USD (US$),Statista,31.39,31.64,32.74,43.81,53.39,51.02,62.21,71.8,84.25,85.32,88.24
Montenegro,Food,Average Revenue per User,Fruits & Nuts,USD (US$),Statista,20.46,20.72,21.51,28.9,35.28,33.72,41.08,47.35,55.43,56.16,58.07
Montenegro,Food,Average Revenue per User,Meat,USD (US$),Statista,95.51,96.79,100.8,135.5,165.5,158,192.2,221.3,258.6,262,270.9
Montenegro,Food,Average Revenue per User,Oils & Fats,USD (US$),Statista,13.65,13.8,14.29,18.12,21.58,20.68,25.28,29.24,34.36,34.76,35.94
Montenegro,Food,Average Revenue per User,Sauces & Spices,USD (US$),Statista,3.583,3.587,3.679,4.193,4.813,4.642,5.713,6.654,7.868,7.938,8.201
Montenegro,Food,Average Revenue per User,Spreads & Sweeteners,USD (US$),Statista,5.704,5.853,6.232,7.288,8.568,7.23,11.61,14.15,17.53,17.74,18.48
Montenegro,Food,Average Revenue per User,Vegetables,USD (US$),Statista,29.37,29.68,30.79,41.29,50.36,48.08,58.51,67.37,78.8,79.83,82.54
Montenegro,Food,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Food,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Food,Online & Offline Split,Offline,percent,Statista,99.62,99.528,99.397,99.098,98.654,98.369,98.025,97.601,97.064,,
Montenegro,Food,Online & Offline Split,Online,percent,Statista,0.38,0.472,0.603,0.902,1.346,1.631,1.975,2.399,2.936,,
Montenegro,Food,Mobile/Desktop Split,Desktop,percent,Statista,58.371,56.388,54.832,53.764,53.021,52.542,52.111,51.855,51.733,,
Montenegro,Food,Mobile/Desktop Split,Mobile,percent,Statista,41.629,43.612,45.168,46.236,46.979,47.458,47.889,48.145,48.267,,
Montenegro,Food,Users,Total,million users,Statista,0.025,0.033,0.04,0.049,0.058,0.067,0.076,0.082,0.088,0.096,0.103
Montenegro,Food,Users,Bread & Cereal Products,million users,Statista,0.012,0.015,0.019,0.023,0.027,0.032,0.036,0.038,0.041,0.045,0.049
Montenegro,Food,Users,Confectionery & Snacks,million users,Statista,0.012,0.016,0.02,0.024,0.029,0.033,0.037,0.04,0.043,0.047,0.051
Montenegro,Food,Users,Convenience Food,million users,Statista,0.014,0.018,0.023,0.028,0.033,0.038,0.042,0.046,0.049,0.054,0.058
Montenegro,Food,Users,Dairy Products & Eggs,million users,Statista,0.006,0.007,0.009,0.011,0.013,0.016,0.017,0.019,0.02,0.022,0.024
Montenegro,Food,Users,Fish & Seafood,million users,Statista,0.005,0.006,0.008,0.009,0.011,0.013,0.014,0.016,0.017,0.018,0.02
Montenegro,Food,Users,Fruits & Nuts,million users,Statista,0.013,0.017,0.021,0.026,0.03,0.035,0.039,0.043,0.046,0.05,0.054
Montenegro,Food,Users,Meat,million users,Statista,0.008,0.01,0.012,0.015,0.018,0.02,0.023,0.025,0.026,0.029,0.031
Montenegro,Food,Users,Oils & Fats,million users,Statista,0.006,0.008,0.01,0.012,0.015,0.017,0.019,0.02,0.022,0.024,0.026
Montenegro,Food,Users,Sauces & Spices,million users,Statista,0.011,0.014,0.018,0.022,0.026,0.03,0.033,0.036,0.039,0.042,0.045
Montenegro,Food,Users,Spreads & Sweeteners,million users,Statista,0.008,0.011,0.013,0.016,0.019,0.022,0.025,0.027,0.029,0.032,0.034
Montenegro,Food,Users,Vegetables,million users,Statista,0.012,0.016,0.02,0.024,0.029,0.033,0.037,0.04,0.043,0.047,0.051
Montenegro,Food,Penetration Rate,Bread & Cereal Products,percent,Statista,1.886,2.435,3.023,3.675,4.374,5.05,5.659,6.134,6.61,7.199,7.757
Montenegro,Food,Penetration Rate,Confectionery & Snacks,percent,Statista,1.967,2.539,3.152,3.832,4.56,5.265,5.9,6.395,6.891,7.506,8.087
Montenegro,Food,Penetration Rate,Convenience Food,percent,Statista,2.248,2.902,3.602,4.379,5.211,6.017,6.743,7.309,7.876,8.578,9.243
Montenegro,Food,Penetration Rate,Dairy Products & Eggs,percent,Statista,0.923,1.192,1.479,1.799,2.14,2.471,2.769,3.002,3.235,3.523,3.796
Montenegro,Food,Penetration Rate,Fish & Seafood,percent,Statista,0.763,0.985,1.222,1.486,1.768,2.041,2.288,2.48,2.672,2.91,3.136
Montenegro,Food,Penetration Rate,Food,percent,Statista,4.013,5.182,6.432,7.82,9.305,10.744,12.041,13.051,14.064,15.319,16.506
Montenegro,Food,Penetration Rate,Fruits & Nuts,percent,Statista,2.087,2.695,3.345,4.066,4.839,5.587,6.261,6.787,7.313,7.965,8.582
Montenegro,Food,Penetration Rate,Meat,percent,Statista,1.204,1.555,1.93,2.346,2.792,3.223,3.612,3.915,4.219,4.595,4.951
Montenegro,Food,Penetration Rate,Oils & Fats,percent,Statista,1.003,1.295,1.608,1.955,2.326,2.686,3.01,3.263,3.516,3.829,4.126
Montenegro,Food,Penetration Rate,Sauces & Spices,percent,Statista,1.766,2.28,2.83,3.441,4.094,4.727,5.298,5.743,6.188,6.74,7.262
Montenegro,Food,Penetration Rate,Spreads & Sweeteners,percent,Statista,1.324,1.71,2.123,2.581,3.071,3.546,3.973,4.307,4.641,5.055,5.446
Montenegro,Food,Penetration Rate,Vegetables,percent,Statista,1.967,2.539,3.152,3.832,4.56,5.265,5.9,6.395,6.891,7.506,8.087
Montenegro,Bread & Cereal Products,Average Revenue per User by Segment,Total,USD (US$),Statista,30.93,31.07,31.99,53.19,71.21,66.43,78.62,87.67,99.18,101.1,104.3
Montenegro,Bread & Cereal Products,Average Revenue per User by Segment,Bread,USD (US$),Statista,30.77,30.89,31.76,54.06,72.91,67.85,80.05,88.92,100.2,102.1,105.4
Montenegro,Bread & Cereal Products,Average Revenue per User by Segment,Breakfast Cereals,USD (US$),Statista,3.482,3.486,3.581,4.76,5.745,5.44,6.567,7.5,8.699,8.811,9.098
Montenegro,Bread & Cereal Products,Average Revenue per User by Segment,Other Bread & Cereal Products,USD (US$),Statista,13.58,13.68,14.13,23.65,31.89,29.77,35.27,39.36,44.58,45.43,46.91
Montenegro,Bread & Cereal Products,Average Revenue per User by Segment,Pasta,USD (US$),Statista,1.883,1.899,1.969,3.371,4.583,4.308,5.142,5.787,6.613,6.74,6.97
Montenegro,Bread & Cereal Products,Average Revenue per User by Segment,Rice,USD (US$),Statista,0.951,0.957,0.988,1.685,2.283,2.13,2.52,2.809,3.177,3.239,3.345
Montenegro,Bread & Cereal Products,Revenue,Total,thousand USD (US$),Statista,366.1,475.1,607.3,"1,228","1,956","2,106","2,793","3,374","4,112","4,560","5,068"
Montenegro,Bread & Cereal Products,Revenue,Bread,thousand USD (US$),Statista,229.5,297.6,379.9,786.3,"1,262","1,355","1,792","2,156","2,617","2,904","3,226"
Montenegro,Bread & Cereal Products,Revenue,Breakfast Cereals,thousand USD (US$),Statista,34.21,44.24,56.43,91.2,131,143.2,193.6,239.6,299.3,330,366.8
Montenegro,Bread & Cereal Products,Revenue,Other Bread & Cereal Products,thousand USD (US$),Statista,72.32,94.14,120.7,245.7,394.2,424.8,563.8,681.8,831.5,922.3,"1,025"
Montenegro,Bread & Cereal Products,Revenue,Pasta,thousand USD (US$),Statista,20.06,26.13,33.64,70.04,113.3,122.9,164.4,200.5,246.7,273.7,304.7
Montenegro,Bread & Cereal Products,Revenue,Rice,thousand USD (US$),Statista,10.01,13.02,16.69,34.61,55.8,60.1,79.67,96.23,117.2,130.1,144.6
Montenegro,Bread & Cereal Products,Revenue Change,Total,percent,Statista,,29.773,27.826,102.206,59.283,7.669,32.621,20.802,21.873,10.895,11.14
Montenegro,Bread & Cereal Products,Revenue Change,Bread,percent,Statista,,29.673,27.655,106.976,60.499,7.369,32.251,20.312,21.382,10.967,11.088
Montenegro,Bread & Cereal Products,Revenue Change,Breakfast Cereals,percent,Statista,,29.319,27.554,61.616,43.64,9.313,35.196,23.76,24.917,10.257,11.152
Montenegro,Bread & Cereal Products,Revenue Change,Other Bread & Cereal Products,percent,Statista,,30.171,28.213,103.563,60.44,7.763,32.721,20.929,21.957,10.92,11.135
Montenegro,Bread & Cereal Products,Revenue Change,Pasta,percent,Statista,,30.259,28.741,108.205,61.765,8.473,33.767,21.959,23.042,10.944,11.326
Montenegro,Bread & Cereal Products,Revenue Change,Rice,percent,Statista,,30.07,28.187,107.37,61.225,7.706,32.562,20.786,21.792,11.007,11.145
Montenegro,Bread & Cereal Products,Comparable Estimates - Bread & Cereal Products (Worldwide),*Statista,billion USD (US$),,10.5,13.58,17.1,29.4,43.47,43.97,56.13,66.7,80.16,87.05,95.23
Montenegro,Bread & Cereal Products,Comparable Estimates - Bread & Cereal Products (Worldwide),Common Thread Collective,billion USD (US$),,,,,,43,,,,81,,
Montenegro,Bread & Cereal Products,Online & Offline Split,Offline,percent,Statista,99.539,99.431,99.278,98.797,98.029,97.63,97.172,96.633,95.971,,
Montenegro,Bread & Cereal Products,Online & Offline Split,Online,percent,Statista,0.461,0.569,0.722,1.203,1.971,2.37,2.828,3.367,4.029,,
Montenegro,Bread & Cereal Products,Mobile/Desktop Split,Desktop,percent,Statista,60.419,56.837,54.228,52.233,51.095,50.396,49.752,49.188,48.598,,
Montenegro,Bread & Cereal Products,Mobile/Desktop Split,Mobile,percent,Statista,39.581,43.163,45.772,47.767,48.905,49.604,50.248,50.812,51.402,,
Montenegro,Bread & Cereal Products,Users by Segment,Total,million users,Statista,0.012,0.015,0.019,0.023,0.027,0.032,0.036,0.038,0.041,0.045,0.049
Montenegro,Bread & Cereal Products,Users by Segment,Bread,million users,Statista,0.007,0.01,0.012,0.015,0.017,0.02,0.022,0.024,0.026,0.028,0.031
Montenegro,Bread & Cereal Products,Users by Segment,Breakfast Cereals,million users,Statista,0.01,0.013,0.016,0.019,0.023,0.026,0.029,0.032,0.034,0.037,0.04
Montenegro,Bread & Cereal Products,Users by Segment,Other Bread & Cereal Products,million users,Statista,0.005,0.007,0.009,0.01,0.012,0.014,0.016,0.017,0.019,0.02,0.022
Montenegro,Bread & Cereal Products,Users by Segment,Pasta,million users,Statista,0.011,0.014,0.017,0.021,0.025,0.029,0.032,0.035,0.037,0.041,0.044
Montenegro,Bread & Cereal Products,Users by Segment,Rice,million users,Statista,0.011,0.014,0.017,0.021,0.024,0.028,0.032,0.034,0.037,0.04,0.043
Montenegro,Bread & Cereal Products,Penetration Rate by Segment,Bread,percent,Statista,1.188,1.534,1.905,2.316,2.755,3.181,3.565,3.865,4.164,4.536,4.887
Montenegro,Bread & Cereal Products,Penetration Rate by Segment,Bread & Cereal Products,percent,Statista,1.886,2.435,3.023,3.675,4.374,5.05,5.659,6.134,6.61,7.199,7.757
Montenegro,Bread & Cereal Products,Penetration Rate by Segment,Breakfast Cereals,percent,Statista,1.566,2.021,2.509,3.051,3.63,4.191,4.697,5.091,5.486,5.975,6.438
Montenegro,Bread & Cereal Products,Penetration Rate by Segment,Other Bread & Cereal Products,percent,Statista,0.849,1.096,1.36,1.654,1.968,2.272,2.547,2.76,2.974,3.24,3.491
Montenegro,Bread & Cereal Products,Penetration Rate by Segment,Pasta,percent,Statista,1.698,2.192,2.721,3.308,3.936,4.545,5.093,5.521,5.949,6.479,6.981
Montenegro,Bread & Cereal Products,Penetration Rate by Segment,Rice,percent,Statista,1.679,2.168,2.691,3.271,3.892,4.494,5.037,5.459,5.883,6.407,6.904
Montenegro,Confectionery & Snacks,Average Revenue per User by Segment,Total,USD (US$),Statista,18.84,18.89,19.35,28.26,35.61,33.32,39.66,44.38,50.41,51.22,52.82
Montenegro,Confectionery & Snacks,Average Revenue per User by Segment,Confectionery,USD (US$),Statista,16.95,17.09,17.66,26.09,33.1,31.04,36.98,41.59,47.49,48.25,49.8
Montenegro,Confectionery & Snacks,Average Revenue per User by Segment,Other Confectionery & Snacks,USD (US$),Statista,0.413,0.414,0.424,0.619,0.78,0.73,0.869,0.972,1.104,1.119,1.152
Montenegro,Confectionery & Snacks,Average Revenue per User by Segment,Snack Food,USD (US$),Statista,5.068,4.996,4.984,7.017,8.645,8.031,9.529,10.48,11.68,11.87,12.21
Montenegro,Confectionery & Snacks,Revenue,Total,thousand USD (US$),Statista,232.5,301,383,680.2,"1,020","1,102","1,469","1,781","2,179","2,409","2,675"
Montenegro,Confectionery & Snacks,Revenue,Confectionery,thousand USD (US$),Statista,171.5,223.3,286.7,514.9,777.2,841.4,"1,123","1,369","1,683","1,861","2,068"
Montenegro,Confectionery & Snacks,Revenue,Other Confectionery & Snacks,thousand USD (US$),Statista,2.801,3.627,4.615,8.195,12.29,13.27,17.7,21.46,26.25,28.96,32.09
Montenegro,Confectionery & Snacks,Revenue,Snack Food,thousand USD (US$),Statista,58.17,74.07,91.75,157.1,230.2,246.9,328.2,391,469.5,519.2,574.9
Montenegro,Confectionery & Snacks,Revenue Change,Total,percent,Statista,,29.462,27.243,77.598,49.956,8.039,33.303,21.239,22.347,10.555,11.042
Montenegro,Confectionery & Snacks,Revenue Change,Confectionery,percent,Statista,,30.204,28.392,79.595,50.942,8.26,33.468,21.906,22.936,10.576,11.123
Montenegro,Confectionery & Snacks,Revenue Change,Other Confectionery & Snacks,percent,Statista,,29.489,27.24,77.573,49.969,7.974,33.384,21.243,22.321,10.324,10.808
Montenegro,Confectionery & Snacks,Revenue Change,Snack Food,percent,Statista,,27.334,23.869,71.226,46.531,7.255,32.928,19.135,20.077,10.586,10.728
Montenegro,Confectionery & Snacks,Comparable Estimates - Confectionery & Snacks (Worldwide),*Statista,billion USD (US$),,15.6,18.81,22.4,33.59,43.05,49.06,68.05,88.6,115.9,125,138.1
Montenegro,Confectionery & Snacks,Comparable Estimates - Confectionery & Snacks (Worldwide),Common Thread Collective,billion USD (US$),,,,,,43,,,,113,,
Montenegro,Confectionery & Snacks,Online & Offline Split,Offline,percent,Statista,99.625,99.537,99.414,99.094,98.614,98.338,98.01,97.627,97.151,,
Montenegro,Confectionery & Snacks,Online & Offline Split,Online,percent,Statista,0.375,0.463,0.586,0.906,1.386,1.662,1.99,2.373,2.849,,
Montenegro,Confectionery & Snacks,Mobile/Desktop Split,Desktop,percent,Statista,60.751,57.199,54.611,52.636,51.509,50.815,50.175,49.616,49.029,,
Montenegro,Confectionery & Snacks,Mobile/Desktop Split,Mobile,percent,Statista,39.249,42.801,45.389,47.364,48.491,49.185,49.825,50.384,50.971,,
Montenegro,Confectionery & Snacks,Users by Segment,Total,million users,Statista,0.012,0.016,0.02,0.024,0.029,0.033,0.037,0.04,0.043,0.047,0.051
Montenegro,Confectionery & Snacks,Users by Segment,Confectionery,million users,Statista,0.01,0.013,0.016,0.02,0.023,0.027,0.03,0.033,0.035,0.039,0.042
Montenegro,Confectionery & Snacks,Users by Segment,Other Confectionery & Snacks,million users,Statista,0.007,0.009,0.011,0.013,0.016,0.018,0.02,0.022,0.024,0.026,0.028
Montenegro,Confectionery & Snacks,Users by Segment,Snack Food,million users,Statista,0.011,0.015,0.018,0.022,0.027,0.031,0.034,0.037,0.04,0.044,0.047
Montenegro,Confectionery & Snacks,Penetration Rate by Segment,Confectionery,percent,Statista,1.613,2.082,2.584,3.142,3.739,4.317,4.838,5.244,5.651,6.155,6.631
Montenegro,Confectionery & Snacks,Penetration Rate by Segment,Confectionery & Snacks,percent,Statista,1.967,2.539,3.152,3.832,4.56,5.265,5.9,6.395,6.891,7.506,8.087
Montenegro,Confectionery & Snacks,Penetration Rate by Segment,Other Confectionery & Snacks,percent,Statista,1.082,1.396,1.733,2.107,2.508,2.896,3.245,3.517,3.79,4.128,4.448
Montenegro,Confectionery & Snacks,Penetration Rate by Segment,Snack Food,percent,Statista,1.829,2.361,2.931,3.564,4.24,4.896,5.487,5.948,6.409,6.98,7.521
Montenegro,Convenience Food,Average Revenue per User by Segment,Total,USD (US$),Statista,10.38,10.44,10.77,17.2,22.18,21.04,25.32,28.72,33.05,33.62,34.76
Montenegro,Convenience Food,Average Revenue per User by Segment,Ready-to-Eat Meals,USD (US$),Statista,12.7,12.8,13.23,21.19,27.39,26.04,31.4,35.68,41.12,41.84,43.27
Montenegro,Convenience Food,Average Revenue per User by Segment,Soups,USD (US$),Statista,2.7,2.684,2.738,4.307,5.473,5.122,6.091,6.836,7.785,7.916,8.172
Montenegro,Convenience Food,Revenue,Total,thousand USD (US$),Statista,146.4,190.2,243.7,473.2,726,794.9,"1,072","1,317","1,632","1,807","2,012"
Montenegro,Convenience Food,Revenue,Ready-to-Eat Meals,thousand USD (US$),Statista,123.6,160.9,206.6,402.1,618.5,678.8,916.9,"1,129","1,402","1,552","1,728"
Montenegro,Convenience Food,Revenue,Soups,thousand USD (US$),Statista,22.85,29.34,37.16,71.08,107.5,116.1,154.7,188.1,230.7,255.3,283.8
Montenegro,Convenience Food,Revenue Change,Total,percent,Statista,,29.918,28.128,94.173,53.423,9.49,34.86,22.854,23.918,10.723,11.345
Montenegro,Convenience Food,Revenue Change,Ready-to-Eat Meals,percent,Statista,,30.178,28.403,94.627,53.817,9.749,35.077,23.132,24.181,10.699,11.34
Montenegro,Convenience Food,Revenue Change,Soups,percent,Statista,,28.403,26.653,91.281,51.238,8,33.247,21.59,22.648,10.663,11.163
Montenegro,Convenience Food,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Convenience Food,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Convenience Food,Online & Offline Split,Offline,percent,Statista,99.629,99.544,99.422,99.064,98.53,98.211,97.838,97.389,96.83,,
Montenegro,Convenience Food,Online & Offline Split,Online,percent,Statista,0.371,0.456,0.578,0.936,1.47,1.789,2.162,2.611,3.17,,
Montenegro,Convenience Food,Mobile/Desktop Split,Desktop,percent,Statista,53.922,53.006,52.435,52.092,51.89,51.773,51.706,51.668,51.646,,
Montenegro,Convenience Food,Mobile/Desktop Split,Mobile,percent,Statista,46.078,46.994,47.565,47.908,48.11,48.227,48.294,48.332,48.354,,
Montenegro,Convenience Food,Users by Segment,Total,million users,Statista,0.014,0.018,0.023,0.028,0.033,0.038,0.042,0.046,0.049,0.054,0.058
Montenegro,Convenience Food,Users by Segment,Ready-to-Eat Meals,million users,Statista,0.01,0.013,0.016,0.019,0.023,0.026,0.029,0.032,0.034,0.037,0.04
Montenegro,Convenience Food,Users by Segment,Soups,million users,Statista,0.008,0.011,0.014,0.017,0.02,0.023,0.025,0.028,0.03,0.032,0.035
Montenegro,Convenience Food,Penetration Rate by Segment,Convenience Food,percent,Statista,2.248,2.902,3.602,4.379,5.211,6.017,6.743,7.309,7.876,8.578,9.243
Montenegro,Convenience Food,Penetration Rate by Segment,Ready-to-Eat Meals,percent,Statista,1.551,2.002,2.485,3.022,3.596,4.151,4.652,5.043,5.434,5.919,6.377
Montenegro,Convenience Food,Penetration Rate by Segment,Soups,percent,Statista,1.349,1.741,2.161,2.628,3.127,3.61,4.046,4.385,4.725,5.147,5.545
Montenegro,Dairy Products & Eggs,Average Revenue per User by Segment,Total,USD (US$),Statista,72.22,73.02,75.76,96.2,114.7,109.9,134.4,155.6,182.9,185.1,191.4
Montenegro,Dairy Products & Eggs,Average Revenue per User by Segment,Cheese,USD (US$),Statista,45.62,46.21,48.06,61.17,73.12,70.22,86.03,99.78,117.6,119,123
Montenegro,Dairy Products & Eggs,Average Revenue per User by Segment,Eggs,USD (US$),Statista,18.75,18.97,19.69,25.01,29.81,28.57,34.94,40.42,47.5,48.24,49.99
Montenegro,Dairy Products & Eggs,Average Revenue per User by Segment,Milk,USD (US$),Statista,3.999,4.046,4.202,5.346,6.391,6.144,7.537,8.754,10.33,10.45,10.81
Montenegro,Dairy Products & Eggs,Average Revenue per User by Segment,Other Dairy Products & Eggs,USD (US$),Statista,48.33,48.52,49.9,62.85,74.22,70.55,85.54,98.14,114.4,116.1,120.1
Montenegro,Dairy Products & Eggs,Average Revenue per User by Segment,Yogurt,USD (US$),Statista,18.01,18.3,19.09,24.37,29.25,28.19,34.66,40.36,47.75,48.49,50.29
Montenegro,Dairy Products & Eggs,Revenue,Total,thousand USD (US$),Statista,418.4,546.4,703.8,"1,087","1,542","1,706","2,337","2,931","3,711","4,086","4,548"
Montenegro,Dairy Products & Eggs,Revenue,Cheese,thousand USD (US$),Statista,198.2,259.3,334.9,518.2,737.2,817.2,"1,122","1,410","1,789","1,970","2,193"
Montenegro,Dairy Products & Eggs,Revenue,Eggs,thousand USD (US$),Statista,46.7,61.05,78.64,121.5,172.3,190.6,261.2,327.4,414.3,456.3,507.9
Montenegro,Dairy Products & Eggs,Revenue,Milk,thousand USD (US$),Statista,18.07,23.61,30.45,47.11,67.01,74.36,102.2,128.6,163.5,180,200.5
Montenegro,Dairy Products & Eggs,Revenue,Other Dairy Products & Eggs,thousand USD (US$),Statista,97.99,127.1,162.3,248.5,349.2,383.2,520.5,647,811.9,893.7,993.3
Montenegro,Dairy Products & Eggs,Revenue,Yogurt,thousand USD (US$),Statista,57.39,75.3,97.55,151.4,216.3,240.6,331.5,418.1,532.7,586.6,653.6
Montenegro,Dairy Products & Eggs,Revenue Change,Total,percent,Statista,,30.593,28.807,54.447,41.858,10.636,36.987,25.417,26.612,10.105,11.307
Montenegro,Dairy Products & Eggs,Revenue Change,Cheese,percent,Statista,,30.827,29.155,54.733,42.262,10.852,37.298,25.668,26.879,10.117,11.32
Montenegro,Dairy Products & Eggs,Revenue Change,Eggs,percent,Statista,,30.728,28.812,54.502,41.811,10.621,37.041,25.345,26.542,10.138,11.308
Montenegro,Dairy Products & Eggs,Revenue Change,Milk,percent,Statista,,30.659,28.971,54.713,42.242,10.969,37.439,25.832,27.138,10.092,11.389
Montenegro,Dairy Products & Eggs,Revenue Change,Other Dairy Products & Eggs,percent,Statista,,29.707,27.695,53.112,40.523,9.737,35.83,24.304,25.487,10.075,11.145
Montenegro,Dairy Products & Eggs,Revenue Change,Yogurt,percent,Statista,,31.208,29.548,55.202,42.867,11.234,37.781,26.124,27.41,10.118,11.422
Montenegro,Dairy Products & Eggs,Comparable Estimates - Dairy Products & Eggs (Worldwide),*Statista,billion USD (US$),,7.819,9.672,11.84,17.09,22.71,24.25,32.69,41.2,52.55,56.62,62.13
Montenegro,Dairy Products & Eggs,Comparable Estimates - Dairy Products & Eggs (Worldwide),Common Thread Collective,billion USD (US$),,,,,,22,,,,51,,
Montenegro,Dairy Products & Eggs,Online & Offline Split,Offline,percent,Statista,99.63,99.539,99.41,99.168,98.812,98.553,98.232,97.829,97.312,,
Montenegro,Dairy Products & Eggs,Online & Offline Split,Online,percent,Statista,0.37,0.461,0.59,0.832,1.188,1.447,1.768,2.171,2.688,,
Montenegro,Dairy Products & Eggs,Mobile/Desktop Split,Desktop,percent,Statista,53.922,53.006,52.435,52.092,51.89,51.773,51.706,51.668,51.646,,
Montenegro,Dairy Products & Eggs,Mobile/Desktop Split,Mobile,percent,Statista,46.078,46.994,47.565,47.908,48.11,48.227,48.294,48.332,48.354,,
Montenegro,Dairy Products & Eggs,Users by Segment,Total,million users,Statista,0.006,0.007,0.009,0.011,0.013,0.016,0.017,0.019,0.02,0.022,0.024
Montenegro,Dairy Products & Eggs,Users by Segment,Cheese,million users,Statista,0.004,0.006,0.007,0.008,0.01,0.012,0.013,0.014,0.015,0.017,0.018
Montenegro,Dairy Products & Eggs,Users by Segment,Eggs,million users,Statista,0.002,0.003,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.009,0.01
Montenegro,Dairy Products & Eggs,Users by Segment,Milk,million users,Statista,0.005,0.006,0.007,0.009,0.01,0.012,0.014,0.015,0.016,0.017,0.019
Montenegro,Dairy Products & Eggs,Users by Segment,Other Dairy Products & Eggs,million users,Statista,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.007,0.008,0.008
Montenegro,Dairy Products & Eggs,Users by Segment,Yogurt,million users,Statista,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.01,0.011,0.012,0.013
Montenegro,Dairy Products & Eggs,Penetration Rate by Segment,Cheese,percent,Statista,0.692,0.894,1.11,1.349,1.605,1.853,2.077,2.251,2.426,2.642,2.847
Montenegro,Dairy Products & Eggs,Penetration Rate by Segment,Dairy Products & Eggs,percent,Statista,0.923,1.192,1.479,1.799,2.14,2.471,2.769,3.002,3.235,3.523,3.796
