Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Morocco,Household Care,Revenue Change,Dishwashing Detergents,percent,Statista,,27.642,26.582,43.593,26.738,10.415,37.896,29.661,31.326,9.349,11.411
Morocco,Household Care,Revenue Change,Household Cleaners,percent,Statista,,27.63,26.591,49.352,27.111,10.919,38.392,30.172,31.831,9.43,11.49
Morocco,Household Care,Revenue Change,Household Paper,percent,Statista,,29.332,28.349,35.05,27.57,19.634,48.5,38.804,39.424,9.29,12.264
Morocco,Household Care,Revenue Change,Laundry Care,percent,Statista,,27.665,26.606,33.623,25.868,11.159,38.798,30.606,32.243,9.167,11.419
Morocco,Household Care,Revenue Change,Other Household Care,percent,Statista,,28.292,27.278,38.832,26.949,14.115,42.284,33.561,34.974,9.285,11.79
Morocco,Household Care,Revenue Change,Paper Tissues,percent,Statista,,29.387,28.261,51.584,28.974,17.98,46.422,36.897,37.536,9.514,12.169
Morocco,Household Care,Revenue Change,"Polishes, Room Scents & Insecticides",percent,Statista,,27.627,26.627,30.955,25.648,11.141,38.727,30.516,32.184,9.13,11.421
Morocco,Household Care,Revenue Change,Toilet Paper,percent,Statista,,29.336,28.356,41.148,28.1,18.566,47.235,37.592,38.265,9.391,12.211
Morocco,Household Care,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Morocco,Household Care,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Morocco,Household Care,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Morocco,Household Care,Online & Offline Split,Offline,percent,Statista,99.541,99.419,99.269,99.002,98.757,98.44,97.976,97.346,96.492,,
Morocco,Household Care,Online & Offline Split,Online,percent,Statista,0.459,0.581,0.731,0.998,1.243,1.56,2.024,2.654,3.508,,
Morocco,Household Care,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Household Care,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Household Care,Users by Segment,Total,million users,Statista,1.248,1.46,1.686,1.929,2.171,2.406,2.607,2.772,2.938,3.117,3.284
Morocco,Household Care,Users by Segment,Dishwashing Detergents,million users,Statista,0.524,0.613,0.708,0.81,0.912,1.01,1.095,1.164,1.234,1.309,1.379
Morocco,Household Care,Users by Segment,Household Cleaners,million users,Statista,0.562,0.657,0.759,0.868,0.977,1.083,1.173,1.247,1.322,1.403,1.478
Morocco,Household Care,Users by Segment,Household Paper,million users,Statista,0.287,0.336,0.388,0.444,0.499,0.553,0.6,0.637,0.676,0.717,0.756
Morocco,Household Care,Users by Segment,Laundry Care,million users,Statista,0.499,0.584,0.675,0.772,0.868,0.962,1.043,1.109,1.175,1.247,1.313
Morocco,Household Care,Users by Segment,Other Household Care,million users,Statista,0.275,0.321,0.371,0.424,0.478,0.529,0.574,0.61,0.646,0.686,0.723
Morocco,Household Care,Users by Segment,Paper Tissues,million users,Statista,0.399,0.467,0.54,0.617,0.695,0.77,0.834,0.887,0.94,0.997,1.051
Morocco,Household Care,Users by Segment,"Polishes, Room Scents & Insecticides",million users,Statista,0.374,0.438,0.506,0.579,0.651,0.722,0.782,0.832,0.881,0.935,0.985
Morocco,Household Care,Users by Segment,Toilet Paper,million users,Statista,0.437,0.511,0.59,0.675,0.76,0.842,0.912,0.97,1.028,1.091,1.149
Morocco,Household Care,Penetration Rate by Segment,Dishwashing Detergents,percent,Statista,1.473,1.702,1.942,2.195,2.441,2.675,2.867,3.015,3.164,3.322,3.466
Morocco,Household Care,Penetration Rate by Segment,Household Care,percent,Statista,3.507,4.053,4.624,5.226,5.812,6.369,6.826,7.179,7.532,7.911,8.253
Morocco,Household Care,Penetration Rate by Segment,Household Cleaners,percent,Statista,1.578,1.824,2.081,2.352,2.616,2.866,3.072,3.231,3.389,3.56,3.714
Morocco,Household Care,Penetration Rate by Segment,Household Paper,percent,Statista,0.807,0.932,1.063,1.202,1.337,1.465,1.57,1.651,1.732,1.82,1.899
Morocco,Household Care,Penetration Rate by Segment,Laundry Care,percent,Statista,1.403,1.621,1.849,2.091,2.325,2.547,2.73,2.872,3.013,3.164,3.301
Morocco,Household Care,Penetration Rate by Segment,Other Household Care,percent,Statista,0.772,0.892,1.017,1.15,1.279,1.401,1.502,1.579,1.657,1.741,1.817
Morocco,Household Care,Penetration Rate by Segment,Paper Tissues,percent,Statista,1.122,1.297,1.48,1.672,1.86,2.038,2.184,2.297,2.41,2.531,2.641
Morocco,Household Care,Penetration Rate by Segment,"Polishes, Room Scents & Insecticides",percent,Statista,1.052,1.216,1.387,1.568,1.744,1.911,2.048,2.154,2.26,2.373,2.476
Morocco,Household Care,Penetration Rate by Segment,Toilet Paper,percent,Statista,1.228,1.419,1.618,1.829,2.034,2.229,2.389,2.513,2.636,2.769,2.888
Morocco,Food,Revenue,Total,million USD (US$),Statista,3.734,5.399,7.542,14.44,20.31,18.45,20.79,21.87,23.1,24.31,25.32
Morocco,Food,Revenue,Bread & Cereal Products,million USD (US$),Statista,0.368,0.532,0.744,1.491,2.293,2.085,2.349,2.471,2.611,2.764,2.89
Morocco,Food,Revenue,Confectionery & Snacks,million USD (US$),Statista,0.935,1.353,1.89,4.029,5.678,5.108,5.698,5.937,6.213,6.516,6.756
Morocco,Food,Revenue,Convenience Food,million USD (US$),Statista,0.207,0.299,0.418,0.773,1.072,0.976,1.101,1.16,1.226,1.289,1.342
Morocco,Food,Revenue,Dairy Products & Eggs,million USD (US$),Statista,0.366,0.529,0.739,1.269,1.747,1.606,1.829,1.945,2.077,2.192,2.292
Morocco,Food,Revenue,Fish & Seafood,million USD (US$),Statista,0.29,0.419,0.585,1.074,1.488,1.353,1.527,1.61,1.706,1.797,1.875
Morocco,Food,Revenue,Fruits & Nuts,million USD (US$),Statista,0.365,0.528,0.738,1.37,1.9,1.733,1.959,2.067,2.19,2.305,2.402
Morocco,Food,Revenue,Meat,million USD (US$),Statista,0.584,0.844,1.179,2.183,3.028,2.756,3.11,3.278,3.467,3.647,3.797
Morocco,Food,Revenue,Oils & Fats,million USD (US$),Statista,0.097,0.141,0.197,0.337,0.464,0.425,0.483,0.512,0.546,0.575,0.601
Morocco,Food,Revenue,Sauces & Spices,million USD (US$),Statista,0.041,0.059,0.083,0.131,0.178,0.165,0.189,0.202,0.217,0.232,0.246
Morocco,Food,Revenue,Spreads & Sweeteners,million USD (US$),Statista,0.036,0.052,0.072,0.115,0.157,0.144,0.165,0.175,0.187,0.197,0.206
Morocco,Food,Revenue,Vegetables,million USD (US$),Statista,0.444,0.642,0.897,1.664,2.308,2.104,2.377,2.508,2.657,2.796,2.913
Morocco,Food,Revenue Change,Total,percent,Statista,,44.59,39.693,91.461,40.651,-9.158,12.683,5.195,5.624,5.238,4.155
Morocco,Food,Revenue Change,Bread & Cereal Products,percent,Statista,,44.583,39.7,100.43,53.789,-9.071,12.662,5.194,5.666,5.86,4.559
Morocco,Food,Revenue Change,Confectionery & Snacks,percent,Statista,,44.629,39.69,113.175,40.928,-10.039,11.551,4.194,4.649,4.877,3.683
Morocco,Food,Revenue Change,Convenience Food,percent,Statista,,44.606,39.712,85.105,38.68,-8.983,12.842,5.359,5.69,5.139,4.112
Morocco,Food,Revenue Change,Dairy Products & Eggs,percent,Statista,,44.563,39.709,71.672,37.667,-8.071,13.885,6.342,6.787,5.537,4.562
Morocco,Food,Revenue Change,Fish & Seafood,percent,Statista,,44.579,39.718,83.59,38.547,-9.073,12.86,5.435,5.963,5.334,4.341
Morocco,Food,Revenue Change,Fruits & Nuts,percent,Statista,,44.596,39.716,85.536,38.686,-8.789,13.041,5.513,5.951,5.251,4.208
Morocco,Food,Revenue Change,Meat,percent,Statista,,44.597,39.642,85.157,38.708,-8.983,12.845,5.402,5.766,5.192,4.113
Morocco,Food,Revenue Change,Oils & Fats,percent,Statista,,44.546,39.758,71.45,37.608,-8.326,13.624,6.088,6.5,5.407,4.451
Morocco,Food,Revenue Change,Sauces & Spices,percent,Statista,,44.599,39.713,57.634,36.447,-7.464,14.615,7.037,7.415,6.949,5.895
Morocco,Food,Revenue Change,Spreads & Sweeteners,percent,Statista,,44.581,39.702,59.176,36.664,-8.137,13.841,6.322,6.747,5.463,4.52
Morocco,Food,Revenue Change,Vegetables,percent,Statista,,44.607,39.692,85.487,38.702,-8.839,12.975,5.511,5.941,5.231,4.185
Morocco,Food,Average Revenue per User,Total,USD (US$),Statista,2.798,3.122,3.394,5.416,6.446,5.061,5.078,4.905,4.779,4.64,4.5
Morocco,Food,Average Revenue per User,Bread & Cereal Products,USD (US$),Statista,0.587,0.655,0.712,1.19,1.548,1.216,1.221,1.18,1.149,1.122,1.093
Morocco,Food,Average Revenue per User,Confectionery & Snacks,USD (US$),Statista,1.431,1.596,1.735,3.085,3.677,2.859,2.841,2.718,2.623,2.538,2.45
Morocco,Food,Average Revenue per User,Convenience Food,USD (US$),Statista,0.277,0.309,0.336,0.518,0.608,0.478,0.48,0.465,0.453,0.44,0.426
Morocco,Food,Average Revenue per User,Dairy Products & Eggs,USD (US$),Statista,1.192,1.33,1.446,2.071,2.41,1.915,1.943,1.897,1.868,1.819,1.771
Morocco,Food,Average Revenue per User,Fish & Seafood,USD (US$),Statista,1.142,1.274,1.385,2.12,2.484,1.953,1.963,1.901,1.858,1.805,1.754
Morocco,Food,Average Revenue per User,Fruits & Nuts,USD (US$),Statista,0.527,0.588,0.639,0.988,1.16,0.914,0.92,0.892,0.872,0.846,0.821
Morocco,Food,Average Revenue per User,Meat,USD (US$),Statista,1.458,1.627,1.769,2.731,3.203,2.52,2.533,2.451,2.392,2.32,2.249
Morocco,Food,Average Revenue per User,Oils & Fats,USD (US$),Statista,0.291,0.325,0.354,0.506,0.588,0.466,0.472,0.46,0.452,0.439,0.427
Morocco,Food,Average Revenue per User,Sauces & Spices,USD (US$),Statista,0.07,0.078,0.085,0.111,0.129,0.103,0.105,0.103,0.102,0.101,0.099
Morocco,Food,Average Revenue per User,Spreads & Sweeteners,USD (US$),Statista,0.081,0.091,0.099,0.131,0.151,0.12,0.122,0.119,0.117,0.114,0.111
Morocco,Food,Average Revenue per User,Vegetables,USD (US$),Statista,0.679,0.758,0.824,1.274,1.495,1.178,1.185,1.148,1.122,1.089,1.057
Morocco,Food,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Morocco,Food,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Morocco,Food,Online & Offline Split,Offline,percent,Statista,99.978,99.969,99.958,99.934,99.907,99.906,99.904,99.903,99.901,,
Morocco,Food,Online & Offline Split,Online,percent,Statista,0.022,0.031,0.042,0.066,0.093,0.094,0.096,0.097,0.099,,
Morocco,Food,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Food,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Food,Users,Total,million users,Statista,1.335,1.729,2.222,2.665,3.152,3.646,4.093,4.458,4.833,5.239,5.627
Morocco,Food,Users,Bread & Cereal Products,million users,Statista,0.627,0.813,1.045,1.253,1.481,1.714,1.924,2.095,2.271,2.462,2.645
Morocco,Food,Users,Confectionery & Snacks,million users,Statista,0.654,0.847,1.089,1.306,1.544,1.787,2.006,2.184,2.368,2.567,2.757
Morocco,Food,Users,Convenience Food,million users,Statista,0.747,0.969,1.245,1.493,1.765,2.042,2.292,2.496,2.706,2.934,3.151
Morocco,Food,Users,Dairy Products & Eggs,million users,Statista,0.307,0.398,0.511,0.613,0.725,0.839,0.941,1.025,1.112,1.205,1.294
Morocco,Food,Users,Fish & Seafood,million users,Statista,0.254,0.329,0.422,0.506,0.599,0.693,0.778,0.847,0.918,0.995,1.069
Morocco,Food,Users,Fruits & Nuts,million users,Statista,0.694,0.899,1.156,1.386,1.639,1.896,2.128,2.318,2.513,2.724,2.926
Morocco,Food,Users,Meat,million users,Statista,0.4,0.519,0.667,0.8,0.945,1.094,1.228,1.337,1.45,1.572,1.688
Morocco,Food,Users,Oils & Fats,million users,Statista,0.334,0.432,0.556,0.666,0.788,0.912,1.023,1.114,1.208,1.31,1.407
Morocco,Food,Users,Sauces & Spices,million users,Statista,0.587,0.761,0.978,1.173,1.387,1.604,1.801,1.961,2.126,2.305,2.476
Morocco,Food,Users,Spreads & Sweeteners,million users,Statista,0.44,0.571,0.733,0.88,1.04,1.203,1.351,1.471,1.595,1.729,1.857
Morocco,Food,Users,Vegetables,million users,Statista,0.654,0.847,1.089,1.306,1.544,1.787,2.006,2.184,2.368,2.567,2.757
Morocco,Food,Penetration Rate,Bread & Cereal Products,percent,Statista,1.763,2.256,2.864,3.394,3.966,4.537,5.037,5.427,5.823,6.249,6.647
Morocco,Food,Penetration Rate,Confectionery & Snacks,percent,Statista,1.838,2.352,2.986,3.538,4.135,4.73,5.251,5.658,6.071,6.515,6.93
Morocco,Food,Penetration Rate,Convenience Food,percent,Statista,2.1,2.688,3.412,4.044,4.726,5.406,6.002,6.466,6.938,7.446,7.92
Morocco,Food,Penetration Rate,Dairy Products & Eggs,percent,Statista,0.863,1.104,1.402,1.661,1.941,2.22,2.465,2.656,2.849,3.058,3.253
Morocco,Food,Penetration Rate,Fish & Seafood,percent,Statista,0.713,0.912,1.158,1.372,1.603,1.834,2.036,2.194,2.354,2.526,2.687
Morocco,Food,Penetration Rate,Food,percent,Statista,3.751,4.8,6.093,7.221,8.439,9.654,10.717,11.546,12.389,13.296,14.143
Morocco,Food,Penetration Rate,Fruits & Nuts,percent,Statista,1.95,2.496,3.169,3.755,4.388,5.02,5.573,6.004,6.442,6.914,7.354
Morocco,Food,Penetration Rate,Meat,percent,Statista,1.125,1.44,1.828,2.166,2.532,2.896,3.215,3.464,3.717,3.989,4.243
Morocco,Food,Penetration Rate,Oils & Fats,percent,Statista,0.938,1.2,1.523,1.805,2.11,2.413,2.679,2.887,3.097,3.324,3.535
Morocco,Food,Penetration Rate,Sauces & Spices,percent,Statista,1.65,2.112,2.681,3.177,3.713,4.248,4.716,5.08,5.451,5.85,6.223
Morocco,Food,Penetration Rate,Spreads & Sweeteners,percent,Statista,1.238,1.584,2.011,2.383,2.785,3.186,3.537,3.81,4.088,4.388,4.667
Morocco,Food,Penetration Rate,Vegetables,percent,Statista,1.838,2.352,2.986,3.538,4.135,4.73,5.251,5.658,6.071,6.515,6.93
Morocco,Bread & Cereal Products,Average Revenue per User by Segment,Total,USD (US$),Statista,0.587,0.655,0.712,1.19,1.548,1.216,1.221,1.18,1.149,1.122,1.093
Morocco,Bread & Cereal Products,Average Revenue per User by Segment,Bread,USD (US$),Statista,0.52,0.58,0.63,1.059,1.385,1.088,1.092,1.055,1.027,1.004,0.977
Morocco,Bread & Cereal Products,Average Revenue per User by Segment,Breakfast Cereals,USD (US$),Statista,0.036,0.04,0.044,0.068,0.079,0.063,0.063,0.062,0.06,0.059,0.057
Morocco,Bread & Cereal Products,Average Revenue per User by Segment,Other Bread & Cereal Products,USD (US$),Statista,0.233,0.26,0.283,0.473,0.615,0.483,0.485,0.469,0.456,0.446,0.434
Morocco,Bread & Cereal Products,Average Revenue per User by Segment,Pasta,USD (US$),Statista,0.067,0.075,0.082,0.137,0.179,0.141,0.141,0.137,0.133,0.13,0.127
Morocco,Bread & Cereal Products,Average Revenue per User by Segment,Rice,USD (US$),Statista,0.072,0.081,0.088,0.147,0.193,0.151,0.151,0.146,0.142,0.139,0.135
Morocco,Bread & Cereal Products,Revenue,Total,thousand USD (US$),Statista,368.3,532.5,743.9,"1,491","2,293","2,085","2,349","2,471","2,611","2,764","2,890"
Morocco,Bread & Cereal Products,Revenue,Bread,thousand USD (US$),Statista,205.4,296.9,414.8,835.6,"1,293","1,175","1,323","1,392","1,470","1,557","1,628"
Morocco,Bread & Cereal Products,Revenue,Breakfast Cereals,thousand USD (US$),Statista,18.75,27.11,37.87,70.38,97.66,89.26,101.1,107,113.6,119.9,125.3
Morocco,Bread & Cereal Products,Revenue,Other Bread & Cereal Products,thousand USD (US$),Statista,65.81,95.16,132.9,266.5,409.9,372.5,419.8,441.7,466.6,493.8,516.3
Morocco,Bread & Cereal Products,Revenue,Pasta,thousand USD (US$),Statista,37.96,54.89,76.68,154.5,239,217.4,245.1,258,272.7,288.9,302.3
Morocco,Bread & Cereal Products,Revenue,Rice,thousand USD (US$),Statista,40.37,58.37,81.54,164.2,254.1,230.6,259.4,272.6,287.5,304.1,317.8
Morocco,Bread & Cereal Products,Revenue Change,Total,percent,Statista,,44.583,39.7,100.43,53.789,-9.071,12.662,5.194,5.666,5.86,4.559
Morocco,Bread & Cereal Products,Revenue Change,Bread,percent,Statista,,44.547,39.71,101.446,54.739,-9.126,12.596,5.215,5.603,5.918,4.56
Morocco,Bread & Cereal Products,Revenue Change,Breakfast Cereals,percent,Statista,,44.587,39.69,85.846,38.761,-8.601,13.265,5.836,6.168,5.546,4.504
Morocco,Bread & Cereal Products,Revenue Change,Other Bread & Cereal Products,percent,Statista,,44.598,39.66,100.527,53.809,-9.124,12.698,5.217,5.637,5.829,4.557
Morocco,Bread & Cereal Products,Revenue Change,Pasta,percent,Statista,,44.6,39.698,101.487,54.693,-9.038,12.741,5.263,5.698,5.941,4.638
Morocco,Bread & Cereal Products,Revenue Change,Rice,percent,Statista,,44.588,39.695,101.374,54.75,-9.248,12.489,5.089,5.466,5.774,4.505
Morocco,Bread & Cereal Products,Comparable Estimates - Bread & Cereal Products (Worldwide),*Statista,billion USD (US$),,10.5,13.58,17.1,29.4,43.47,43.97,56.13,66.7,80.16,87.05,95.23
Morocco,Bread & Cereal Products,Comparable Estimates - Bread & Cereal Products (Worldwide),Common Thread Collective,billion USD (US$),,,,,,43,,,,81,,
Morocco,Bread & Cereal Products,Online & Offline Split,Offline,percent,Statista,99.974,99.963,99.95,99.931,99.89,99.886,99.883,99.88,99.877,,
Morocco,Bread & Cereal Products,Online & Offline Split,Online,percent,Statista,0.026,0.037,0.05,0.069,0.11,0.114,0.117,0.12,0.123,,
Morocco,Bread & Cereal Products,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Bread & Cereal Products,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Bread & Cereal Products,Users by Segment,Total,million users,Statista,0.627,0.813,1.045,1.253,1.481,1.714,1.924,2.095,2.271,2.462,2.645
Morocco,Bread & Cereal Products,Users by Segment,Bread,million users,Statista,0.395,0.512,0.658,0.789,0.933,1.08,1.212,1.32,1.431,1.551,1.666
Morocco,Bread & Cereal Products,Users by Segment,Breakfast Cereals,million users,Statista,0.521,0.675,0.867,1.04,1.229,1.422,1.597,1.739,1.885,2.044,2.195
Morocco,Bread & Cereal Products,Users by Segment,Other Bread & Cereal Products,million users,Statista,0.282,0.366,0.47,0.564,0.667,0.771,0.866,0.943,1.022,1.108,1.19
Morocco,Bread & Cereal Products,Users by Segment,Pasta,million users,Statista,0.565,0.732,0.94,1.127,1.333,1.542,1.731,1.886,2.044,2.216,2.38
Morocco,Bread & Cereal Products,Users by Segment,Rice,million users,Statista,0.558,0.723,0.93,1.115,1.318,1.525,1.712,1.865,2.022,2.192,2.354
Morocco,Bread & Cereal Products,Penetration Rate by Segment,Bread,percent,Statista,1.111,1.421,1.804,2.138,2.499,2.858,3.173,3.419,3.668,3.937,4.188
Morocco,Bread & Cereal Products,Penetration Rate by Segment,Bread & Cereal Products,percent,Statista,1.763,2.256,2.864,3.394,3.966,4.537,5.037,5.427,5.823,6.249,6.647
Morocco,Bread & Cereal Products,Penetration Rate by Segment,Breakfast Cereals,percent,Statista,1.463,1.873,2.377,2.817,3.292,3.766,4.181,4.504,4.833,5.187,5.517
Morocco,Bread & Cereal Products,Penetration Rate by Segment,Other Bread & Cereal Products,percent,Statista,0.793,1.015,1.289,1.527,1.785,2.042,2.267,2.442,2.62,2.812,2.991
Morocco,Bread & Cereal Products,Penetration Rate by Segment,Pasta,percent,Statista,1.587,2.03,2.578,3.054,3.57,4.084,4.533,4.884,5.241,5.624,5.983
Morocco,Bread & Cereal Products,Penetration Rate by Segment,Rice,percent,Statista,1.569,2.008,2.549,3.02,3.53,4.038,4.483,4.83,5.182,5.562,5.916
Morocco,Confectionery & Snacks,Average Revenue per User by Segment,Total,USD (US$),Statista,1.431,1.596,1.735,3.085,3.677,2.859,2.841,2.718,2.623,2.538,2.45
Morocco,Confectionery & Snacks,Average Revenue per User by Segment,Confectionery,USD (US$),Statista,1.271,1.418,1.541,2.754,3.285,2.557,2.545,2.438,2.356,2.281,2.203
Morocco,Confectionery & Snacks,Average Revenue per User by Segment,Other Confectionery & Snacks,USD (US$),Statista,0.037,0.042,0.045,0.08,0.096,0.074,0.074,0.071,0.068,0.066,0.064
Morocco,Confectionery & Snacks,Average Revenue per User by Segment,Snack Food,USD (US$),Statista,0.396,0.442,0.48,0.841,1,0.775,0.767,0.731,0.704,0.679,0.654
Morocco,Confectionery & Snacks,Revenue,Total,thousand USD (US$),Statista,935.5,"1,353","1,890","4,029","5,678","5,108","5,698","5,937","6,213","6,516","6,756"
Morocco,Confectionery & Snacks,Revenue,Confectionery,thousand USD (US$),Statista,681.3,985.2,"1,376","2,950","4,160","3,747","4,185","4,366","4,574","4,801","4,982"
Morocco,Confectionery & Snacks,Revenue,Other Confectionery & Snacks,thousand USD (US$),Statista,13.38,19.34,27.02,57.61,81.19,73.04,81.48,84.9,88.84,93.21,96.68
Morocco,Confectionery & Snacks,Revenue,Snack Food,thousand USD (US$),Statista,240.8,348.1,486.4,"1,021","1,437","1,288","1,431","1,486","1,549","1,622","1,678"
Morocco,Confectionery & Snacks,Revenue Change,Total,percent,Statista,,44.629,39.69,113.175,40.928,-10.039,11.551,4.194,4.649,4.877,3.683
Morocco,Confectionery & Snacks,Revenue Change,Confectionery,percent,Statista,,44.606,39.667,114.39,41.017,-9.928,11.689,4.325,4.764,4.963,3.77
Morocco,Confectionery & Snacks,Revenue Change,Other Confectionery & Snacks,percent,Statista,,44.544,39.71,113.212,40.93,-10.038,11.555,4.197,4.641,4.919,3.723
Morocco,Confectionery & Snacks,Revenue Change,Snack Food,percent,Statista,,44.56,39.73,109.91,40.744,-10.369,11.102,3.843,4.24,4.713,3.453
Morocco,Confectionery & Snacks,Comparable Estimates - Confectionery & Snacks (Worldwide),*Statista,billion USD (US$),,15.6,18.81,22.4,33.59,43.05,49.06,68.05,88.6,115.9,125,138.1
Morocco,Confectionery & Snacks,Comparable Estimates - Confectionery & Snacks (Worldwide),Common Thread Collective,billion USD (US$),,,,,,43,,,,113,,
Morocco,Confectionery & Snacks,Online & Offline Split,Offline,percent,Statista,99.978,99.969,99.958,99.93,99.9,99.899,99.897,99.896,99.895,,
Morocco,Confectionery & Snacks,Online & Offline Split,Online,percent,Statista,0.022,0.031,0.042,0.07,0.1,0.101,0.103,0.104,0.105,,
Morocco,Confectionery & Snacks,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Confectionery & Snacks,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Confectionery & Snacks,Users by Segment,Total,million users,Statista,0.654,0.847,1.089,1.306,1.544,1.787,2.006,2.184,2.368,2.567,2.757
Morocco,Confectionery & Snacks,Users by Segment,Confectionery,million users,Statista,0.536,0.695,0.893,1.071,1.266,1.465,1.645,1.791,1.942,2.105,2.261
Morocco,Confectionery & Snacks,Users by Segment,Other Confectionery & Snacks,million users,Statista,0.36,0.466,0.599,0.718,0.849,0.983,1.103,1.201,1.302,1.412,1.516
Morocco,Confectionery & Snacks,Users by Segment,Snack Food,million users,Statista,0.608,0.788,1.013,1.215,1.436,1.662,1.865,2.031,2.202,2.388,2.564
Morocco,Confectionery & Snacks,Penetration Rate by Segment,Confectionery,percent,Statista,1.507,1.929,2.448,2.901,3.391,3.879,4.306,4.639,4.978,5.342,5.683
Morocco,Confectionery & Snacks,Penetration Rate by Segment,Confectionery & Snacks,percent,Statista,1.838,2.352,2.986,3.538,4.135,4.73,5.251,5.658,6.071,6.515,6.93
Morocco,Confectionery & Snacks,Penetration Rate by Segment,Other Confectionery & Snacks,percent,Statista,1.011,1.294,1.642,1.946,2.274,2.602,2.888,3.112,3.339,3.583,3.811
Morocco,Confectionery & Snacks,Penetration Rate by Segment,Snack Food,percent,Statista,1.709,2.187,2.777,3.29,3.846,4.399,4.884,5.262,5.646,6.059,6.445
Morocco,Convenience Food,Average Revenue per User by Segment,Total,USD (US$),Statista,0.277,0.309,0.336,0.518,0.608,0.478,0.48,0.465,0.453,0.44,0.426
Morocco,Convenience Food,Average Revenue per User by Segment,Ready-to-Eat Meals,USD (US$),Statista,0.362,0.405,0.44,0.679,0.796,0.626,0.63,0.61,0.595,0.577,0.56
Morocco,Convenience Food,Average Revenue per User by Segment,Soups,USD (US$),Statista,0.044,0.049,0.054,0.083,0.097,0.076,0.076,0.073,0.071,0.069,0.066
Morocco,Convenience Food,Revenue,Total,thousand USD (US$),Statista,206.7,298.9,417.6,773,"1,072",975.7,"1,101","1,160","1,226","1,289","1,342"
Morocco,Convenience Food,Revenue,Ready-to-Eat Meals,thousand USD (US$),Statista,186.9,270.3,377.6,698.9,969.3,882.6,996.2,"1,050","1,111","1,168","1,217"
Morocco,Convenience Food,Revenue,Soups,thousand USD (US$),Statista,19.81,28.64,40.01,74.13,102.8,93.1,104.5,109.6,115.3,120.9,125.6
Morocco,Convenience Food,Revenue Change,Total,percent,Statista,,44.606,39.712,85.105,38.68,-8.983,12.842,5.359,5.69,5.139,4.112
Morocco,Convenience Food,Revenue Change,Ready-to-Eat Meals,percent,Statista,,44.623,39.697,85.09,38.689,-8.945,12.871,5.401,5.81,5.131,4.195
Morocco,Convenience Food,Revenue Change,Soups,percent,Statista,,44.573,39.7,85.279,38.675,-9.436,12.245,4.88,5.201,4.857,3.888
Morocco,Convenience Food,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Morocco,Convenience Food,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Morocco,Convenience Food,Online & Offline Split,Offline,percent,Statista,99.978,99.97,99.958,99.935,99.91,99.909,99.907,99.906,99.904,,
Morocco,Convenience Food,Online & Offline Split,Online,percent,Statista,0.022,0.03,0.042,0.065,0.09,0.091,0.093,0.094,0.096,,
Morocco,Convenience Food,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Convenience Food,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Convenience Food,Users by Segment,Total,million users,Statista,0.747,0.969,1.245,1.493,1.765,2.042,2.292,2.496,2.706,2.934,3.151
Morocco,Convenience Food,Users by Segment,Ready-to-Eat Meals,million users,Statista,0.516,0.668,0.859,1.03,1.218,1.409,1.582,1.722,1.867,2.024,2.174
